-0.510987,0.428006,0.402498,0.627454,-0.659697,0.060059,0.738733,0.124369,0.31148,0.612615,-0.431859,0.584107,-0.78477,0.147607,0.360961,-0.481722,0.151248,0.735125,-0.142084,0.645389,-0.652683,-0.223223,0.711494,-0.133985,0.644487,0.297743,-0.016652,0.704065
-0.510996,0.428003,0.402481,0.627459,-0.659706,0.060022,0.738734,0.124326,0.311465,0.612579,-0.431917,0.584109,-0.78478,0.147607,0.360964,-0.481704,0.15124,0.735105,-0.142105,0.645409,-0.65266,-0.223238,0.71151,-0.133992,0.644475,0.297736,-0.016658,0.704079
-0.510993,0.427993,0.402489,0.627464,-0.659698,0.060021,0.738739,0.12434,0.311458,0.612559,-0.431958,0.584104,-0.784779,0.147628,0.360965,-0.481697,0.151223,0.735089,-0.142137,0.645425,-0.652647,-0.223211,0.711537,-0.133955,0.644481,0.297714,-0.016673,0.704083
-0.510978,0.427998,0.402496,0.627468,-0.659686,0.060049,0.738739,0.12439,0.311452,0.612547,-0.431998,0.584091,-0.784768,0.14763,0.360988,-0.481698,0.151227,0.735089,-0.142187,0.645413,-0.652629,-0.223187,0.711568,-0.133916,0.64448,0.29769,-0.016691,0.704094
-0.510963,0.427998,0.402491,0.627484,-0.659685,0.060059,0.738734,0.124425,0.311423,0.612563,-0.431986,0.584097,-0.784768,0.147629,0.360999,-0.481689,0.151198,0.735103,-0.14217,0.645408,-0.652605,-0.223206,0.711588,-0.133899,0.644467,0.297675,-0.016693,0.704111
-0.51093,0.427964,0.402457,0.627555,-0.659661,0.060082,0.738739,0.124509,0.311399,0.612574,-0.431974,0.584108,-0.78476,0.147641,0.360999,-0.481698,0.151153,0.735091,-0.14218,0.645429,-0.652596,-0.223192,0.711602,-0.13389,0.644475,0.297669,-0.016706,0.704107
-0.510853,0.42801,0.402422,0.627609,-0.65965,0.060147,0.738728,0.124604,0.311378,0.612558,-0.432005,0.584114,-0.784773,0.147658,0.36099,-0.481678,0.151091,0.735075,-0.142161,0.645466,-0.652593,-0.223167,0.711618,-0.133861,0.644477,0.297659,-0.016698,0.704109
-0.510821,0.428018,0.402406,0.62764,-0.659631,0.060188,0.738729,0.124678,0.311382,0.612549,-0.432001,0.584124,-0.784769,0.147665,0.360986,-0.481686,0.151015,0.735062,-0.142139,0.645503,-0.65258,-0.223165,0.711632,-0.133854,0.644476,0.297646,-0.01673,0.704115
-0.510794,0.428043,0.402388,0.627657,-0.659629,0.060168,0.738723,0.124732,0.311377,0.612519,-0.432045,0.584125,-0.784774,0.147673,0.360985,-0.481676,0.151009,0.73503,-0.142163,0.645536,-0.652577,-0.223157,0.711647,-0.133801,0.644476,0.297647,-0.016713,0.704114
-0.51078,0.428074,0.40237,0.627658,-0.659597,0.060116,0.738753,0.124747,0.311366,0.612502,-0.432083,0.58412,-0.784781,0.14768,0.360988,-0.481661,0.15107,0.734993,-0.142238,0.645547,-0.652573,-0.223112,0.711681,-0.133714,0.644467,0.297637,-0.016721,0.704127
-0.510762,0.4281,0.402355,0.627665,-0.659559,0.0601,0.738789,0.12474,0.311372,0.612466,-0.432165,0.584094,-0.784786,0.147689,0.360996,-0.481644,0.151171,0.735009,-0.142383,0.645474,-0.652572,-0.223072,0.711709,-0.133635,0.644456,0.297628,-0.016729,0.70414
-0.510741,0.428118,0.402336,0.627682,-0.659556,0.060095,0.738793,0.124742,0.311368,0.612442,-0.432242,0.584065,-0.784795,0.147686,0.361002,-0.481626,0.151281,0.734997,-0.142484,0.645439,-0.65257,-0.22304,0.711738,-0.133547,0.644453,0.297622,-0.016744,0.704145
-0.510716,0.428145,0.402324,0.627691,-0.659574,0.060109,0.738777,0.124732,0.311353,0.612422,-0.432302,0.584049,-0.7848,0.147688,0.36101,-0.481611,0.151334,0.734969,-0.142557,0.645443,-0.652566,-0.223008,0.711771,-0.133447,0.644456,0.29762,-0.016736,0.704144
-0.510688,0.42816,0.402309,0.627714,-0.659582,0.060112,0.738773,0.124711,0.311351,0.612408,-0.432334,0.584041,-0.784798,0.147686,0.361018,-0.481608,0.151355,0.734911,-0.142578,0.645498,-0.65255,-0.222984,0.711798,-0.133417,0.64444,0.297604,-0.016743,0.704165
-0.510659,0.428186,0.402293,0.62773,-0.659563,0.060132,0.738788,0.124714,0.311375,0.612373,-0.432413,0.584007,-0.784809,0.147681,0.361012,-0.481598,0.151344,0.734877,-0.142609,0.645534,-0.652539,-0.223023,0.711799,-0.1334,0.64444,0.297582,-0.01675,0.704174
-0.510652,0.428203,0.402274,0.627736,-0.659574,0.060128,0.738777,0.124719,0.311402,0.612334,-0.432463,0.583996,-0.784811,0.14768,0.361005,-0.481598,0.151348,0.734872,-0.142654,0.645528,-0.652518,-0.223033,0.711814,-0.133405,0.644437,0.297585,-0.016748,0.704176
-0.510656,0.428203,0.402267,0.627737,-0.659582,0.060085,0.738773,0.124726,0.311372,0.612344,-0.432478,0.58399,-0.784807,0.147681,0.361012,-0.481599,0.151333,0.734842,-0.142715,0.645553,-0.652502,-0.223041,0.711825,-0.133417,0.644447,0.297555,-0.016768,0.704179
-0.510657,0.428194,0.402273,0.627739,-0.659577,0.060024,0.738783,0.12472,0.31136,0.612342,-0.432467,0.584007,-0.784799,0.14769,0.361025,-0.481601,0.151365,0.734824,-0.142788,0.64555,-0.652487,-0.223041,0.711835,-0.133431,0.644459,0.297541,-0.016786,0.704173
-0.510672,0.428164,0.402255,0.627758,-0.659584,0.059944,0.73879,0.124678,0.311337,0.612348,-0.432443,0.584032,-0.784791,0.147692,0.361032,-0.481607,0.15139,0.734802,-0.142862,0.645552,-0.652471,-0.223031,0.711854,-0.133428,0.644461,0.297526,-0.016786,0.704178
-0.510685,0.428144,0.402248,0.627766,-0.659602,0.059858,0.738789,0.124629,0.311297,0.612368,-0.432404,0.58406,-0.784777,0.147693,0.36104,-0.481625,0.151423,0.734798,-0.142925,0.645535,-0.652466,-0.223,0.711871,-0.133413,0.644469,0.297522,-0.016789,0.704172
-0.510716,0.428113,0.402244,0.627765,-0.659605,0.059768,0.738801,0.124584,0.311258,0.612398,-0.432322,0.584111,-0.784764,0.147698,0.361044,-0.481641,0.151518,0.734767,-0.143005,0.64553,-0.652468,-0.222966,0.711881,-0.133406,0.644479,0.2975,-0.016791,0.704172
-0.510768,0.428086,0.402237,0.627745,-0.659605,0.059698,0.738822,0.124499,0.311202,0.612414,-0.432285,0.58415,-0.784754,0.147677,0.361051,-0.481658,0.15154,0.73477,-0.143022,0.645517,-0.652455,-0.223022,0.711869,-0.133441,0.644491,0.297483,-0.016794,0.704169
-0.510817,0.42808,0.402218,0.627721,-0.659634,0.059716,0.738802,0.124452,0.311177,0.61244,-0.432224,0.584182,-0.784748,0.147677,0.361076,-0.48165,0.15149,0.734773,-0.142945,0.645543,-0.652434,-0.223053,0.711865,-0.133514,0.644481,0.297485,-0.016817,0.704177
-0.51086,0.428109,0.402178,0.627692,-0.659618,0.059739,0.73882,0.12442,0.311163,0.61246,-0.43219,0.584193,-0.784736,0.147694,0.361091,-0.481652,0.151408,0.734749,-0.142844,0.645612,-0.652442,-0.223061,0.711847,-0.133556,0.644496,0.297485,-0.016817,0.704162
-0.510916,0.42809,0.402094,0.627714,-0.659618,0.059779,0.738819,0.124403,0.311177,0.612462,-0.432174,0.584197,-0.784737,0.147705,0.361098,-0.481642,0.151332,0.734743,-0.142807,0.645645,-0.652444,-0.223068,0.711838,-0.13358,0.644502,0.297488,-0.016825,0.704156
-0.51093,0.428064,0.402016,0.627769,-0.659634,0.059841,0.73879,0.124465,0.311217,0.612465,-0.432143,0.584194,-0.784735,0.147705,0.361108,-0.481637,0.151347,0.734735,-0.142859,0.64564,-0.652483,-0.223014,0.711824,-0.133554,0.644524,0.297501,-0.016826,0.70413
-0.510914,0.428023,0.401949,0.627854,-0.659671,0.05989,0.738734,0.124575,0.311256,0.61248,-0.432083,0.584202,-0.784728,0.147717,0.361103,-0.48165,0.151411,0.734736,-0.142958,0.6456,-0.652505,-0.222987,0.711812,-0.133557,0.644548,0.297504,-0.016842,0.704106
-0.510894,0.427956,0.401913,0.627938,-0.659692,0.05995,0.73869,0.124701,0.311263,0.612497,-0.432028,0.584222,-0.784725,0.147707,0.361092,-0.481665,0.151549,0.734756,-0.143113,0.645512,-0.652506,-0.223008,0.711798,-0.133595,0.644566,0.297517,-0.016838,0.704084
-0.510892,0.427916,0.401895,0.627979,-0.659706,0.060018,0.738654,0.124802,0.311237,0.612534,-0.431919,0.584277,-0.784712,0.147713,0.36109,-0.481687,0.151713,0.73477,-0.143274,0.645421,-0.652501,-0.223027,0.711792,-0.133618,0.64459,0.2975,-0.016826,0.70407
-0.510909,0.427875,0.401884,0.628,-0.659705,0.060021,0.738647,0.124847,0.31119,0.612581,-0.431827,0.584321,-0.784704,0.147722,0.361101,-0.481688,0.151848,0.734741,-0.143374,0.645401,-0.652503,-0.223035,0.711789,-0.133609,0.644606,0.297507,-0.016818,0.704052
